plate,mjd,fiberid,redshift,subclass,w1,w2,w3,w1flux,w2flux,w3flux
402,51793,289,0.08541526,STARFORMING,14.164,13.894,10.43,342.3,174.79,1066.4
403,51871,186,0.04499163,STARBURST,14.415,14.255,10.304,271.7,125.27,1197.9
403,51871,190,0.05873616,STARFORMING,13.91,13.749,10.011,432.57,199.77,1568.8
403,51871,222,0.1568208,AGN,14.115,13.888,11.475,358.01,175.73,407.41
403,51871,227,0.1280907,,15.099,14.697,11.034,144.67,83.425,611.62
403,51871,258,0.1554933,,14.57,14.078,11.118,235.59,147.55,565.83
403,51871,265,0.08086567,,13.646,13.505,11.418,551.42,250.14,429.25
403,51871,267,0.04608816,STARBURST,15.322,15.013,11.183,117.81,62.325,533.04
403,51871,281,0.04600316,STARFORMING,14.435,14.33,11.071,266.62,116.99,591.07
403,51871,285,0.1546455,,14.955,14.668,11.443,165.16,85.653,419.39
403,51871,293,0.2083502,,14.536,14.149,11.656,243.11,138.16,344.81
403,51871,298,0.126804,,14.269,14.026,11.854,310.76,154.71,287.36
403,51871,302,0.1646557,STARFORMING,14.767,14.238,10.753,196.39,127.26,792.23
403,51871,304,0.04609729,BROADLINE,12.212,12.253,10.944,2066.3,792.49,664.09
403,51871,314,0.05910488,STARFORMING,13.855,13.675,9.859,454.88,213.81,1804.9
403,51871,315,0.1641942,,14.197,13.905,11.393,332.06,173.01,439.14
403,51871,317,0.04638711,STARFORMING,14.839,14.658,11.483,183.77,86.45,404.55
403,51871,515,0.1920121,STARBURST,16.138,15.715,11.645,55.545,32.654,348.23
403,51871,546,0.09209725,STARFORMING,13.953,13.735,10.203,415.55,202.26,1314.2
403,51871,551,0.1366953,STARFORMING,13.815,13.553,9.924,472.26,239.13,1699.7
403,51871,592,0.1366944,,13.666,13.404,10.087,541.61,274.49,1463.2
403,51871,599,0.07689627,STARBURST,15.578,15.565,11.15,93.061,37.493,549.58
403,51871,600,0.09195333,,13.402,13.299,11.268,690.3,302.34,492.94
403,51871,639,0.1190472,,14.876,14.566,11.229,177.66,94.076,510.98
404,51877,331,0.1006971,STARFORMING,14.674,14.501,11.55,213.91,99.867,380.14
404,51812,334,0.07571258,,13.927,13.8,10.507,425.87,190.47,993.69
404,51877,337,0.07594144,,12.787,12.732,11.432,1216.9,509.7,423.71
404,51812,338,0.1514239,,14.432,14.139,11.044,267.47,139.5,606
404,51877,345,0.174262,,14.421,14.164,11.296,270.07,136.27,480.49
404,51812,349,0.07682149,STARBURST,13.49,13.22,9.082,636.98,325.1,3691
404,51812,354,0.04328,STARFORMING,13.915,13.798,11.019,430.34,190.85,620.24
404,51812,356,0.1013484,STARFORMING,14.579,14.471,11.403,233.62,102.73,435.41
404,51812,376,0.1165583,STARFORMING,14.799,14.453,11.011,190.66,104.46,624.69
404,51812,383,0.04350323,STARFORMING,14.095,13.842,10.13,364.79,183.37,1405.8
404,51877,391,0.136818,STARFORMING,14.542,14.21,11.026,241.72,130.59,615.84
404,51877,425,0.04273011,STARFORMING,14.81,14.759,11.435,188.85,78.764,422.65
404,51877,428,0.07760945,,13.853,13.742,11.509,455.92,201.03,394.84
404,51812,429,0.07616497,STARFORMING,13.404,13.243,9.737,689.14,318.13,2019.7
404,51812,430,0.04121613,STARFORMING,15.217,15.116,11.686,129.72,56.686,335.53
404,51812,431,0.07769305,AGN,12.986,12.944,11.596,1012.5,419.15,364.26
404,51877,475,0.07722908,STARFORMING,12.935,12.789,10.172,1061.5,483.35,1352.9
404,51812,476,0.07800973,,12.946,12.875,11.062,1050.7,446.63,595.82
404,51812,477,0.07628414,,12.254,12.246,11.584,1987.9,797.27,368.6
406,51869,463,0.07341446,STARFORMING,14.782,14.475,10.492,193.7,102.38,1007.7
406,51817,490,0.0735075,STARBURST,15.949,15.458,11.509,66.106,41.378,394.66
406,51869,492,0.1369852,,14.224,13.921,10.863,324.01,170.51,715.79
406,51900,492,0.02946025,STARFORMING,15.116,14.952,11.524,142.48,65.938,389.28
406,51817,494,0.06584176,STARFORMING,13.484,13.405,10.197,640.25,274.12,1322.4
406,52238,504,0.1391599,STARFORMING,14.363,14.125,10.892,284.85,141.25,696.96
406,51817,505,0.08752789,STARFORMING,13.925,13.723,10.287,426.45,204.5,1217
406,52238,506,0.08736789,STARBURST,15.49,15.362,11.658,100.92,45.2,344.31
406,51817,510,0.1399914,,14.148,13.913,11.884,347.42,171.75,279.64
406,51817,541,0.1282312,STARBURST,14.939,14.646,10.948,167.68,87.42,661.83
406,52238,542,0.1389359,,14.122,13.878,11.876,355.87,177.37,281.66
406,51876,545,0.04087873,,12.034,11.842,8.708,2434.7,1157.1,5209.5
406,51817,556,0.2429161,STARBURST,15.941,15.319,11.67,66.647,47.038,340.36
406,52238,559,0.07340788,STARFORMING,14.727,14.553,11.685,203.86,95.26,335.78
406,51876,581,0.1629628,STARFORMING,13.457,13.155,9.881,656.15,345.21,1769.1
406,52238,582,0.07156862,STARBURST,13.682,13.331,9.039,533.39,293.62,3842.2
406,51900,584,0.02536683,STARBURST,14.751,14.594,11.378,199.31,91.723,445.55
406,51876,596,0.0408728,BROADLINE,12.09,12.146,9.81,2312.2,874.53,1887.5
406,51869,612,0.0407685,STARFORMING,14.206,14.068,10.579,329.34,148.91,930.17
406,51817,617,0.1289707,STARFORMING,13.92,13.6,9.863,428.57,229.04,1798.3
407,51820,42,0.07116494,,12.536,12.367,9.327,1533.6,713.46,2946.9
407,51820,45,0.07941263,STARFORMING,14.56,14.136,10.306,237.72,139.78,1195.5
407,51820,46,0.1897291,,14.133,13.81,10.897,352.07,188.71,693.44
407,51820,47,0.1381823,STARFORMING,13.485,13.208,9.471,639.49,328.83,2579.9
407,51820,49,0.1098308,,14.968,14.623,11.405,163.16,89.281,434.33
407,51820,60,0.05299129,STARFORMING,15.338,15.274,11.735,116.07,49.021,320.51
407,51820,82,0.05412128,,13.979,13.79,11.278,405.88,192.28,488.57
407,51820,84,0.09888805,STARFORMING,14.511,14.254,11.062,248.67,125.44,596.12
407,51820,85,0.04059641,STARFORMING,13.015,13.033,10.565,986.34,386.04,941.93
407,51820,86,0.05380823,,12.411,12.406,9.801,1720.5,688.1,1903.3
407,51820,87,0.05351264,,14.179,14.075,11.278,337.69,147.93,488.51
407,51820,88,0.0419781,STARFORMING,12.807,12.729,9.977,1194.4,510.75,1619.5
407,51820,90,0.05434944,STARFORMING,13.414,13.16,11.083,682.78,343.68,584.52
407,51820,125,0.07991479,STARFORMING,14.282,14.12,10.75,307.12,141.91,794.54
407,51820,219,0.0853481,AGN,13.479,13.316,10.369,643.47,297.61,1128.3
407,51820,342,0.07318953,STARFORMING,13.716,13.5,9.77,517.08,251.09,1958.1
407,51820,351,0.1322507,,14.675,14.386,11.563,213.86,111.02,375.8
420,51871,8,0.0821273,STARFORMING,14.827,14.552,10.848,185.87,95.35,726.01
420,51871,17,0.1036689,STARFORMING,15.265,15.082,11.24,124.11,58.516,505.99
420,51871,41,0.03861147,,14.165,14.069,11.062,342.04,148.67,595.87
420,51871,43,0.04821103,STARFORMING,13.453,13.093,9.122,659.09,365.51,3559.5
420,51871,43,0.04821103,STARFORMING,13.8,13.567,9.444,478.66,236.13,2644.1
420,51871,45,0.05726435,STARBURST,14.753,14.583,10.654,198.98,92.645,867.83
420,51871,53,0.03980778,,11.424,11.503,9.964,4271.6,1579.8,1638.8
420,51871,55,0.06776341,STARFORMING,13.882,13.704,10.196,443.65,208.16,1322.7
420,51871,88,0.07657836,STARFORMING,13.74,13.593,10.223,505.87,230.55,1290.5
420,51871,94,0.08212416,,14.243,13.986,11.091,318.2,160.53,580.29
420,51871,100,0.1258952,,13.845,13.68,11.172,459.33,212.88,538.75
420,51871,220,0.1355565,STARFORMING,13.818,13.363,9.32,470.77,285.08,2964.9
421,51821,290,0.1149886,,15.026,14.741,10.969,154.78,80.072,649.51
421,51821,297,0.08528845,,13.528,13.404,11.561,614.77,274.37,376.47
423,51821,9,0.06119539,STARFORMING,14.301,14.048,10.365,301.6,151.6,1132
424,51893,88,0.05146605,STARFORMING,13.667,13.56,10.99,541.08,237.77,636.88
424,51893,127,0.1130985,STARBURST,15.941,15.518,11.62,66.614,39.153,356.45
424,51893,131,0.05673416,STARFORMING,14.368,14.157,10.728,283.63,137.11,810.78
424,51893,133,0.03831249,STARFORMING,15.035,14.849,11.664,153.39,72.483,342.14
424,51893,134,0.1504776,STARFORMING,14.237,13.948,11.293,320.09,166.23,481.68
424,51893,135,0.07323055,STARFORMING,13.834,13.598,9.605,463.83,229.5,2280.6
424,51893,140,0.04938443,STARFORMING,14.482,14.424,11.096,255.45,107.25,577.41
424,51893,205,0.252936,STARFORMING,14.43,13.992,11.086,268.01,159.71,583.09
424,51893,209,0.06109845,STARFORMING,13.476,13.259,9.354,645.22,313.51,2873.5
424,51893,211,0.07246645,STARBURST,14.35,14.145,10.271,288.3,138.69,1235
424,51893,217,0.1448452,,14.434,14.11,11.023,266.88,143.27,617.45
424,51893,220,0.05582014,STARFORMING,14.301,14.186,10.613,301.64,133.58,900.89
424,51893,242,0.1109743,STARFORMING,14.726,14.507,10.699,204.02,99.365,832.58
424,51893,244,0.1299724,STARFORMING,14.078,13.755,10.393,370.39,198.61,1104
424,51893,246,0.1273809,BROADLINE,13.376,13.082,9.978,707.19,369.12,1617.9
424,51893,282,0.06100824,STARBURST,13.691,13.449,9.51,529.41,263.31,2488.2
424,51893,299,0.05454565,STARFORMING,14.845,14.693,10.932,182.82,83.747,671.69
426,51882,6,0.08027646,STARFORMING,13.886,13.728,11.086,442.18,203.61,582.89
426,51882,7,0.09798465,STARFORMING,15.081,14.855,11.291,147.05,72.104,482.51
426,51882,10,0.1535481,,14.415,14.188,11.397,271.77,133.24,437.58
426,51882,13,0.09667327,STARFORMING,15.323,15.206,11.061,117.7,52.171,596.45
426,51882,14,0.2013787,,14.255,13.789,10.495,314.71,192.57,1004.3
426,51882,27,0.1557236,,14.696,14.468,11.132,209.61,103,558.7
427,51900,35,0.1318691,,12.919,12.707,10.134,1077.6,521.44,1400.8
427,51900,38,0.0649659,STARFORMING,12.324,11.98,8.117,1864.3,1018.9,8981.2
427,51900,621,0.2116855,,14.177,13.84,11.276,338.24,183.64,489.54
427,51900,626,0.03242407,STARFORMING,13.676,13.614,10.454,536.44,226.09,1043.7
427,51900,628,0.07921843,STARBURST,14.404,14.162,10.134,274.5,136.54,1401
427,51900,631,0.07981309,STARFORMING,14.105,13.803,9.72,361.24,190.1,2050.4
427,51900,634,0.04728722,STARFORMING,15.466,15.022,11.434,103.2,61.819,422.95
428,51883,385,0.07982386,,13.858,13.777,11.911,453.86,194.7,272.71
428,51883,387,0.06954874,,15.932,15.934,11.74,67.18,26.691,319.01
428,51883,392,0.04718712,,13.589,13.49,11.571,581.45,253.47,372.87
428,51883,398,0.04681987,STARFORMING,13.908,13.797,10.228,433.32,191.01,1284.6
428,51883,421,0.06841731,STARFORMING,13.704,13.52,9.622,523.07,246.71,2245.1
428,51883,423,0.04913746,,12.322,12.358,10.543,1867.1,719.15,961.51
428,51883,463,0.07066423,STARFORMING,13.245,13.017,9.043,797.68,391.9,3826.8
428,51883,464,0.04131521,STARFORMING,14.118,13.996,10.43,357.02,159,1066.8
428,51883,468,0.1750664,,13.865,13.561,10.951,450.86,237.39,660.21
428,51883,472,0.03533561,STARFORMING,15.397,15.226,11.663,109.91,51.253,342.75
428,51883,473,0.1355085,,14.472,14.177,11.867,257.77,134.68,283.92
428,51883,478,0.1538679,,14.588,14.331,11.744,231.73,116.87,317.84
428,51883,482,0.02650658,STARFORMING,11.393,11.201,6.953,4393.7,2087.8,26223
428,51883,485,0.1764115,,14.159,13.83,11.114,343.84,185.36,568.22
428,51883,494,0.06945106,,12.714,12.636,9.984,1301.5,556.43,1608.7
428,51883,500,0.07094846,,13.926,13.635,10.005,426.22,221.85,1577.2
428,51883,504,0.155394,,14.318,14.065,11.488,297.13,149.29,402.51
429,51820,161,0.1601366,AGN,14.091,13.463,10.615,366.21,259.87,899.83
429,51820,183,0.07018944,STARFORMING,15.198,15.084,11.297,132.02,58.419,479.76
429,51820,233,0.07658313,STARFORMING,13.232,13.119,10.158,807.51,356.83,1370.4
429,51820,236,0.1560842,STARBURST,16.053,15.466,11.668,60.096,41.066,341.19
429,51820,239,0.1561996,,14.228,13.933,11.254,322.59,168.51,499.51
429,51820,269,0.1232876,BROADLINE,13.256,13.119,11.664,790.05,356.93,342.44
429,51820,270,0.06445345,STARFORMING,13.512,13.334,10.117,623.75,292.81,1422.6
429,51820,271,0.1227621,STARFORMING,14.48,14.244,11.491,255.87,126.53,401.43
429,51820,279,0.1232539,STARBURST,13.627,13.191,8.874,561.48,333.86,4471.5
429,51820,282,0.1991676,,14.186,13.824,11.526,335.31,186.33,388.7
429,51820,290,0.1313464,STARFORMING,14.361,14.082,10.997,285.45,146.91,632.86
429,51820,298,0.0453775,STARFORMING,15.082,14.772,11.736,146.97,77.82,320.25
429,51820,300,0.09653986,STARFORMING,14.539,14.314,10.813,242.22,118.64,749.85
429,51820,306,0.07283361,,15.087,14.842,10.863,146.35,72.992,716
429,51820,308,0.06233191,STARBURST,14.517,14.289,10.43,247.28,121.5,1066.9
429,51820,314,0.07697883,STARFORMING,14.379,14.265,10.37,280.87,124.22,1127.1
430,51877,145,0.02071127,,11.663,11.737,9.854,3427.6,1274.2,1813.3
430,51877,146,0.08705822,,14.333,14.274,11.421,292.95,123.13,428.07
430,51877,154,0.1600537,,15.105,14.757,11.051,143.82,78.948,602.04
430,51877,155,0.02075349,AGN,12.179,12.232,11.001,2130.4,807.94,630.47
430,51877,164,0.05667321,STARFORMING,13.351,13.207,9.471,723.83,329.01,2580.9
430,51877,171,0.06218075,STARFORMING,14.235,14.141,10.586,320.61,139.13,923.46
430,51877,174,0.062631,STARFORMING,12.365,12.288,9.105,1794.5,767.02,3613.1
430,51877,179,0.1553894,,14.17,13.852,11.308,340.55,181.57,475.27
430,51877,188,0.1076143,STARFORMING,13.884,13.695,10.002,442.88,209.92,1581.9
430,51877,191,0.09497105,STARFORMING,14.687,14.411,10.932,211.47,108.58,671.72
430,51877,192,0.1228413,,14.578,14.354,11.731,233.73,114.44,321.73
430,51877,193,0.05659828,STARFORMING,13.255,13.157,9.775,790.9,344.57,1949.8
430,51877,194,0.05973842,STARFORMING,14.375,14.22,10.741,281.81,129.39,801.27
430,51877,195,0.09506302,STARFORMING,14.211,14.056,10.569,327.8,150.46,938.73
430,51877,200,0.1238559,,13.469,13.262,11.008,649.03,312.7,626.22
430,51877,218,0.131884,,14.094,13.933,11.932,365.01,168.55,267.39
430,51877,220,0.02617838,AGN,12.417,12.458,9.705,1711.2,655.81,2080.3
430,51877,222,0.1351317,,13.944,13.56,11.086,419.23,237.62,582.76
430,51877,230,0.1070561,,13.229,13.122,11.401,810.15,355.84,436.03
454,51908,323,0.1481465,STARFORMING,15.555,15.334,11.268,95.101,46.397,493.03
454,51908,333,0.0486802,STARFORMING,14.044,13.833,10.064,382.47,184.91,1494.8
454,51908,371,0.03926135,STARFORMING,12.689,12.669,9.783,1332.1,539.79,1935.4
454,51908,376,0.1386771,STARFORMING,13.399,13.02,8.874,692.3,390.86,4470.4
454,51908,381,0.1927479,,14.633,14.166,10.48,222.19,135.98,1018.9
454,51908,384,0.2095125,,14.22,13.867,11.075,325.23,179.08,588.62
454,51908,388,0.07629266,STARFORMING,13.751,13.573,9.8,500.61,234.85,1905.1
454,51908,398,0.07656816,STARFORMING,15.286,15.205,11.478,121.76,52.22,406.41
454,51908,403,0.1956973,STARBURST,15.688,15.136,10.52,84.137,55.649,981.59
454,51908,411,0.05366028,,12.195,12.225,10.938,2099.3,812.58,668.13
454,51908,412,0.05309749,STARFORMING,13.128,13.129,9.928,888.69,353.59,1693.9
454,51908,413,0.05355321,STARFORMING,14.468,14.256,10.417,258.68,125.19,1079.5
454,51908,415,0.07744206,AGN,12.62,11.77,8.662,1418.5,1235.5,5436
454,51908,416,0.07649607,STARFORMING,13.845,13.735,10.843,459.29,202.33,729.41
454,51908,418,0.053907,STARFORMING,13.19,13.04,10.382,839.45,383.78,1114.5
454,51908,421,0.05380847,,12.783,12.707,9.338,1220.7,521.63,2916.8
454,51908,422,0.05509504,STARFORMING,15.225,15.058,11.442,128.85,59.814,420.07
454,51908,426,0.1376658,STARBURST,14.204,13.765,9.551,329.9,196.8,2397.3
454,51908,427,0.04474161,STARFORMING,13.755,13.567,10.405,498.82,236.24,1091.7
454,51908,429,0.1667982,,14.34,14.027,11.65,290.94,154.54,346.8
454,51908,451,0.1955883,,14.212,13.909,10.649,327.51,172.42,871.66
454,51908,457,0.077991,,14.65,14.538,11.533,218.72,96.547,386.29
454,51908,464,0.05439563,STARFORMING,13.833,12.059,8.891,464.38,947.38,4402.8
454,51908,465,0.05450118,STARFORMING,14.365,14.233,10.606,284.38,127.9,907.18
454,51908,465,0.05450118,STARFORMING,14.42,14.228,10.4,270.45,128.46,1096.6
454,51908,468,0.05394502,STARFORMING,14.911,14.696,11.189,172.01,83.475,529.95
454,51908,486,0.05411088,,12.836,12.84,11.953,1162.8,461.44,262.4
454,51908,613,0.2614524,STARBURST,14.528,13.511,9.236,244.89,248.76,3204.5
455,51909,372,0.1801541,,13.403,12.927,10.2,689.64,425.77,1317.7
455,51909,382,0.1409663,STARFORMING,14.52,14.161,10.405,246.56,136.66,1091
455,51909,384,0.1857558,AGN,13.981,13.655,11.445,405.31,217.83,418.97
455,51909,385,0.02769995,STARFORMING,12.458,12.487,9.343,1647.5,638.38,2902.4
455,51909,388,0.03097362,AGN,13.054,12.987,10.503,951.69,402.82,997.04
455,51909,389,0.03095334,,12.787,12.803,10.755,1217,477.3,790.91
455,51909,396,0.1014,STARFORMING,14.756,14.518,10.766,198.51,98.338,782.78
455,51909,416,0.09839702,STARFORMING,14.672,14.471,10.546,214.41,102.7,958.92
455,51909,425,0.02198579,STARFORMING,11.449,11.364,7.231,4173.4,1795.9,20301
659,52199,594,0.1441806,STARFORMING,14.013,13.713,10.313,393.47,206.44,1187.9
659,52199,595,0.1238991,,13.935,13.701,11.5,422.77,208.68,398.13
659,52199,596,0.1240978,,14.165,13.855,11.466,341.96,181.12,410.94
659,52199,597,0.1314597,STARFORMING,13.579,12.969,8.9,586.78,409.68,4366.4
659,52199,599,0.1417487,STARFORMING,14.174,13.813,10.071,339.04,188.29,1484.9
659,52199,600,0.1510688,STARBURST,13.718,13.243,9.023,516.29,318.19,3896.7
659,52199,629,0.1108442,STARFORMING,13.539,13.288,9.589,608.77,305.42,2315.3
659,52199,632,0.1426363,STARFORMING,14.835,14.464,10.875,184.52,103.41,707.97
659,52199,633,0.1662654,STARFORMING,14.06,13.844,11.76,376.74,182.9,313.3
659,52199,634,0.1106366,STARFORMING,15.416,15.192,11.664,108.07,52.852,342.2
659,52199,635,0.1104044,,14.107,13.685,9.915,360.59,211.93,1713.6
659,52199,636,0.1692644,,14.684,14.352,11.176,212.12,114.61,536.41
659,52199,639,0.1149367,,14.042,13.725,10.546,383.02,204.11,958.29
660,52177,200,0.1395183,STARBURST,14.388,14.035,9.912,278.4,153.44,1718
660,52177,224,0.1097653,,14.429,14.214,11.339,268.05,130.11,461.81
660,52177,235,0.1095726,STARFORMING,15.143,14.877,11.187,138.95,70.647,531.29
660,52177,237,0.03352234,STARFORMING,13.661,13.503,9.833,544.12,250.58,1847.6
660,52177,278,0.1229733,,14.258,13.948,11.274,313.89,166.34,490.24
660,52177,302,0.1317017,STARFORMING,14.054,13.703,10.157,378.74,208.26,1371.5
660,52177,306,0.1240901,,13.785,13.575,10.786,485.21,234.51,768.65
660,52177,349,0.1438415,STARBURST,15.424,14.975,10.885,107.26,64.56,701.52
660,52177,386,0.1425253,STARFORMING,14.256,13.895,10.613,314.4,174.62,901.12
660,52177,394,0.2019472,,14.596,14.295,11.394,229.96,120.74,439.06
660,52177,435,0.1102215,STARFORMING,14.191,13.909,10.671,333.84,172.36,854.44
660,52177,469,0.06567249,STARBURST,14.937,14.862,10.834,168,71.62,734.93
660,52177,471,0.06602494,STARFORMING,13.599,13.413,10.382,576.1,272.14,1115.3
660,52177,475,0.128433,,14.982,14.622,11.612,161.09,89.412,359.16
660,52177,479,0.1180352,,13.453,13.228,10.749,658.73,322.76,794.76
664,52174,22,0.08622314,STARFORMING,15.37,15.228,11.592,112.72,51.149,365.6
664,52174,39,0.2163699,,14.428,13.97,10.781,268.47,162.91,772.16
664,52174,61,0.04077164,STARFORMING,14.873,14.758,11.742,178.24,78.832,318.56
664,52174,62,0.05041782,STARFORMING,14.659,14.531,10.686,217.05,97.191,842.35
664,52174,63,0.08556308,STARFORMING,13.355,13.209,10.201,721.05,328.38,1317
664,52174,78,0.08390133,STARFORMING,14.574,14.367,11.129,234.67,113.03,560.17
664,52174,120,0.07828191,STARFORMING,13.897,13.725,10.327,437.79,204.18,1172.3
665,52168,170,0.1042716,STARFORMING,14.691,14.503,11.302,210.71,99.767,477.81
665,52168,189,0.05163752,,14.121,13.975,11.356,356.02,162.14,454.43
665,52168,198,0.05349315,,13.221,13.164,10.562,816.01,342.39,944.78
665,52168,262,0.1031751,STARFORMING,14.628,14.448,10.854,223.18,104.94,721.69
665,52168,265,0.09962086,STARFORMING,14.065,13.871,10.479,375.12,178.46,1019.1
665,52168,266,0.04290503,STARFORMING,14.965,14.893,11.597,163.71,69.61,364.08
665,52168,267,0.04303323,STARFORMING,11.56,11.52,8.383,3768.2,1555.8,7027
665,52168,269,0.0583801,STARFORMING,14.035,13.962,10.541,385.45,164.1,962.73
665,52168,301,0.08699907,STARFORMING,13.936,13.71,10.156,422.33,206.95,1372.4
665,52168,308,0.01846043,STARFORMING,15.865,15.576,11.87,71.478,37.112,283.09
665,52168,309,0.07241046,STARFORMING,14.825,14.564,10.738,186.26,94.318,803.01
665,52168,310,0.08605327,STARFORMING,14.815,14.686,11.458,187.96,84.265,413.86
665,52168,312,0.1614283,,14.218,13.831,11.9,325.77,185.26,275.4
668,52162,631,0.05388426,STARFORMING,13.272,13.086,9.124,778.16,367.79,3551.5
668,52162,632,0.1525797,,14.439,14.205,11.137,265.73,131.25,556.37
671,52206,461,0.271478,,14.799,14.321,10.83,190.8,117.91,738.2
671,52206,469,0.2998087,STARFORMING,14.868,14.237,10.547,179,127.37,957.27
671,52206,481,0.3010801,STARFORMING,15.965,15.412,11.382,65.18,43.185,443.9
671,52206,497,0.2901437,,15.242,14.915,11.354,126.78,68.213,455.25
671,52206,517,0.2672509,,14.923,14.557,11.113,170.07,94.899,568.81
671,52206,539,0.297821,,15.07,14.676,11.354,148.66,85.013,455.22
671,52206,557,0.2518346,STARFORMING,15.115,14.675,11.262,142.57,85.142,495.7
671,52206,558,0.2676613,STARFORMING,15.181,14.798,11.897,134.2,75.998,276.14
671,52206,559,0.3494288,,14.949,14.666,11.138,166.11,85.823,555.52
671,52206,638,0.3030497,STARFORMING,15.11,14.546,11.442,143.16,95.817,419.98
696,52209,622,0.1622951,STARBURST,15.599,15.388,11.4,91.326,44.148,436.63
696,52209,624,0.08176906,STARBURST,15.249,15.003,11.022,125.97,62.935,618.18
697,52226,387,0.1508111,,14.306,14.06,10.011,300.29,150.03,1569.6
697,52226,398,0.2556154,STARBURST BROADLINE,13.884,13.184,9.354,443.07,336.12,2874.1
697,52226,517,0.09464208,STARFORMING,14.073,13.797,9.869,372.13,191.06,1788.5
697,52226,541,0.1337323,STARFORMING,14.73,14.41,10.88,203.25,108.68,704.55
697,52226,574,0.163293,STARFORMING,14.653,14.395,11.091,218.1,110.19,580.26
697,52226,577,0.1367879,BROADLINE,13.882,13.639,11.498,443.94,221.02,398.66
697,52226,592,0.1538453,,14.558,14.235,11.06,238.07,127.65,597.06
699,52202,7,0.1741109,STARBURST,15.913,15.227,10.622,68.364,51.21,893.61
699,52202,44,0.02997897,,12.245,12.356,11.257,2004.7,720.74,497.85
699,52202,48,0.08502944,STARBURST,15.259,14.844,11.455,124.81,72.865,414.96
699,52202,54,0.2122084,STARFORMING,14.841,14.339,10.858,183.49,115.96,719.37
699,52202,57,0.1046293,,14.231,13.793,10.555,321.89,191.79,950.63
699,52202,82,0.2884733,STARFORMING,15.712,15.207,11.374,82.225,52.125,446.97
699,52202,85,0.08547816,,12.905,12.848,11.647,1091.3,457.73,347.8
699,52202,86,0.1602865,,15.585,15.067,11.558,92.511,59.328,377.41
699,52202,88,0.0844684,STARFORMING,14.279,13.94,9.863,307.79,167.51,1798
699,52202,92,0.04378902,STARFORMING,15.311,15.056,11.451,119,59.951,416.44
